#  Non-editable header begin --------------------------------------------------------------------------------
# 
#  data format...............: continuous
#  setname...................: EDF file_elist
#  filename..................: d2_vizualActiv.set
#  filepath..................: C:\Users\Mihay\OneDrive - Technical University of Cluj-Napoca\Teza doctorat mama\Data\seturi de date  pentru EEGLAB - acasa si facultate\seturi EEGLAB acasa 19 oct 2019\Dorina\vizual activ\
#  nchan.....................: 14
#  pnts......................: 20992
#  srate.....................: 256
#  nevents...................: 120
#  generated by (bdf)........: 
#  generated by (set)........: EDF file_elist
#  reported in ..............: 
#  prog Version..............: 8.10
#  creation date.............: 20-May-2021 13:33:40
#  user Account..............: 
# 
#  Non-editable header end --------------------------------------------------------------------------------

	bin 1,	# 90,	Standard
	bin 2,	# 30,	Stimulated



# item	 bepoch	  ecode	            label	      onset	          diff	     dura	b_flags	   a_flags	  enable	    bin
#                                                 (sec)           (msec)     (msec)    (binary)   (binary)


107   	0     	      0	         target0	     67.6380	   1107.00	    0.0	    00000000     00000000	   1	[      1]
108   	0     	      0	         target0	     67.6410	      3.00	    0.0	    00000000     00000000	   1	[      1]
109   	0     	      0	         target0	     68.6390	    998.00	    0.0	    00000000     00000000	   1	[      1]
110   	0     	      0	         target0	     68.6420	      3.00	    0.0	    00000000     00000000	   1	[      1]
111   	0     	      0	         target0	     69.7560	   1114.00	    0.0	    00000000     00000000	   1	[      1]
112   	0     	      0	         target0	     69.7590	      3.00	    0.0	    00000000     00000000	   1	[      1]
113   	0     	      0	         target0	     70.8400	   1081.00	    0.0	    00000000     00000000	   1	[      1]
114   	0     	      0	         target0	     70.8430	      3.00	    0.0	    00000000     00000000	   1	[      1]
115   	0     	      0	         target0	     71.6900	    847.00	    0.0	    00000000     00000000	   1	[      1]
116   	0     	      0	         target0	     71.6920	      2.00	    0.0	    00000000     00000000	   1	[      1]
117   	0     	      0	         target0	     72.7720	   1080.00	    0.0	    00000000     00000000	   1	[      1]
118   	0     	      0	         target0	     72.7750	      3.00	    0.0	    00000000     00000000	   1	[      1]
119   	0     	      0	         target0	     73.8490	   1074.01	    0.0	    00000000     00000000	   1	[      1]
120   	0     	      0	         target0	     73.8510	      2.00	    0.0	    00000000     00000000	   1	[      1]
